+--------------------------+---------------------------------------------+
| NAME                     | TBL_NAME                                    |
| transient_sicli          | sico_compl_20200619                         |
| transient_sicli          | sico_compl_20200620                         |
| transient_sicli          | sico_compl_20200621                         |
| transient_sicli          | sico_compl_20200622                         |
| transient_sicli          | sico_compl_20200623                         |
| transient_sicli          | sico_compl_20200624                         |
| transient_sicli          | sico_compl_20200626                         |
| transient_sicli          | sico_compl_20200628                         |
| transient_sicli          | sico_compl_20200630                         |
| transient_sicli          | sico_compl_20200702                         |
| transient_sicli          | sico_compl_20200714                         |
| transient_sicli          | sico_compl_20200715                         |
| transient_sicli          | sico_compl_20200716                         |
| transient_sicli          | sico_compl_20200718                         |
| transient_sicli          | sico_compl_20200721                         |
| transient_sicli          | sico_compl_20200723                         |
| transient_sicli          | sico_compl_20200724                         |
| transient_sicli          | sico_compl_20200726                         |
| transient_sicli          | sico_compl_20200728                         |
| transient_sicli          | sico_compl_20200729                         |
| transient_sicli          | sico_compl_20200730                         |
| transient_sicli          | sico_compl_20200731                         |
| transient_sicli          | sico_compl_20200802                         |
| transient_sicli          | sico_compl_20200803                         |
| transient_sicli          | sico_compl_20200804                         |
| transient_sicli          | sico_compl_20200805                         |
| transient_sicli          | sico_compl_20200806                         |
| transient_sicli          | sico_compl_20200807                         |
| transient_sicli          | sico_compl_20200808                         |
| transient_sicli          | sico_compl_20200809                         |
| transient_sicli          | sico_compl_20200810                         |
| transient_sicli          | sico_compl_20200811                         |
| transient_sicli          | sico_compl_20200816                         |
| transient_sicli          | sico_compl_20200817                         |
| transient_sicli          | sico_compl_20200819                         |
| transient_sicli          | sico_compl_20200820                         |
| transient_sicli          | sico_compl_20200821                         |
| transient_sicli          | sico_compl_20200822                         |
| transient_sicli          | sico_compl_20200823                         |
| transient_sicli          | sico_compl_20200824                         |
| transient_sicli          | sico_compl_20200825                         |
| transient_sicli          | sico_compl_20200826                         |
| transient_sicli          | sico_compl_20200828                         |
| transient_sicli          | sico_compl_20200830                         |
| transient_sicli          | sico_compl_20200902                         |
| transient_sicli          | sico_compl_20200903                         |
| transient_sicli          | sico_compl_20200905                         |
| transient_sicli          | sico_compl_20200906                         |
| transient_sicli          | sico_compl_20200907                         |
| transient_sicli          | sico_compl_20200908                         |
| transient_sicli          | sico_compl_20200909                         |
| transient_sicli          | sico_compl_20200910                         |
| transient_sicli          | sico_compl_20200912                         |
| transient_sicli          | sico_compl_20200913                         |
| transient_sicli          | sico_compl_20200914                         |
| transient_sicli          | sico_compl_20200915                         |
| transient_sicli          | sico_compl_20200916                         |
| transient_sicli          | sico_compl_20200917                         |
| transient_sicli          | sico_compl_20200918                         |
| transient_sicli          | sico_compl_20200919                         |
| transient_sicli          | sico_compl_20200920                         |
| transient_sicli          | sico_compl_20200921                         |
| transient_sicli          | sico_compl_20200922                         |
| transient_sicli          | sico_compl_20200923                         |
| transient_sicli          | sico_compl_20200924                         |
| transient_sicli          | sico_compl_20200926                         |
| transient_sicli          | sico_compl_20200928                         |
| transient_sicli          | sico_compl_20200929                         |
| transient_sicli          | sico_compl_20200930                         |
| transient_sicli          | sico_compl_20201002                         |
| transient_sicli          | sico_compl_20201003                         |
| transient_sicli          | sico_compl_20201004                         |
| transient_sicli          | sico_compl_20201005                         |
| transient_sicli          | sico_compl_20201008                         |
| transient_sicli          | sico_compl_20201009                         |
| transient_sicli          | sico_compl_20201010                         |
| transient_sicli          | sico_compl_20201011                         |
| transient_sicli          | sico_compl_20201112                         |
| transient_sicli          | sico_compl_20201113                         |
| transient_sicli          | sico_compl_20201116                         |
| transient_sicli          | sico_compl_20201117                         |
| transient_sicli          | sico_compl_20201118                         |
| transient_sicli          | sico_compl_20201120                         |
| transient_sicli          | sico_compl_20201121                         |
| transient_sicli          | sico_compl_20201123                         |
| transient_sicli          | sico_compl_20201124                         |
| transient_sicli          | sico_compl_20201127                         |
| transient_sicli          | sico_compl_20201128                         |
| transient_sicli          | sico_compl_20201129                         |
| transient_sicli          | sico_compl_20201130                         |
| transient_sicli          | sico_compl_20210131                         |
| transient_sicli          | sico_compl_20210202                         |
| transient_sicli          | sico_compl_20210208                         |
| transient_sicli          | sico_compl_20210209                         |
| transient_sicli          | sico_compl_20210215                         |
| trusted_sicli            | sico_dedoublonne                            |
| default                  | sico_gaia                                   |
| trusted_sicli            | sico_gaia                                   |
| default                  | sico_gaia_vw                                |
| trusted_sicli            | sico_gaia_vw                                |
| cra                      | sico_hlr                                    |
| cra                      | sico_hlr_bis                                |
| cra                      | sico_hlr_in                                 |
| cra                      | sico_hlr_ter                                |
| cra                      | sico_in                                     |
| default                  | sico_test                                   |
| default                  | sico_test_comp                              |
| trusted_sicli            | sico_test_comp                              |
| trusted_sicli            | sico_test_compl                             |
| trusted_sicli            | sico_vw                                     |
| transient_sicli          | sicocomp_20200721                           |
| refined                  | sicogaia                                    |
| trusted_sicli            | sicogaia_vw                                 |
| trusted_sicli            | sicotest                                    |
| trusted_sicli            | sim_preactive                               |
| analytics                | sim_sans_om                                 |
| refined_simbox           | simbox                                      |
| refined_simbox           | simbox_cdrnm                                |
| refined_simbox           | simbox_day                                  |
| refined_simbox           | simbox_dev                                  |
| refined_simbox           | simbox_h                                    |
| refined_simbox           | simbox_h24                                  |
| refined_simbox           | simbox_level2                               |
| refined                  | simbox_prediction                           |
| refined_simbox           | simbox_range                                |
| refined_simbox           | simbox_recette_brf                          |
| refined_simbox           | simbox_v1                                   |
| covid19                  | similaire                                   |
| trusted                  | simplissimo                                 |
| analytics                | simu_promo                                  |
| analytics                | simu_promo2                                 |
| covid19                  | site_10j                                    |
| covid19                  | site_risques                                |
| covid19                  | sites_communes                              |
| covid19                  | sites_communes_adresses                     |
| sys                      | skewed_col_names                            |
| sys                      | skewed_col_value_loc_map                    |
| sys                      | skewed_string_list                          |
| sys                      | skewed_string_list_values                   |
| sys                      | skewed_values                               |
| refined_seter            | smarphone                                   |
| trusted_cem              | smart_capex_3g_huawei                       |
| trusted_cem              | smart_capex_3g_nokia                        |
| trusted_cem              | smart_capex_4g_huawei                       |
| trusted_cem              | smart_capex_4g_nokia                        |
| trusted_cdr              | smc_notification                            |
| mr                       | sms_forecast                                |
| refined_osl              | sms_voice_trafic                            |
| trusted_pfs              | smsa2p                                      |
| analytics                | smsorigtpaddr                               |
| default                  | snatelco                                    |
| covid19                  | social_position                             |
| covid19                  | social_position2                            |
| covid19                  | social_position3                            |
| refined                  | soclekpidata                                |
| refined                  | soclekpifixe                                |
| refined                  | soclekpimobile                              |
| refined                  | soclekpipassint                             |
| refined                  | soclekpirecharge                            |
| refined_reporting        | solde_compteur                              |
| refined_reporting        | soldecompteur                               |
| sys                      | sort_cols                                   |
| analytics                | sortant_om_annuel                           |
| analytics                | sortant_om_annuel_final                     |
| analytics                | sortant_om_trim                             |
| analytics                | sortant_om_trim_final                       |
| trusted_pfs              | soscredit                                   |
| trusted_pfs_ogb          | soscredit                                   |
| refined_consommation_ogb | soscredit_ogb                               |
| refined_consommation_ogb | soscreditagr_ogb                            |
| trusted_pfs              | sosdata                                     |
| trusted_pfs_ogb          | sosdata                                     |
| transient_pfs            | sosdata_20200505                            |
| refined_consommation     | sosglobal                                   |
| trusted_pfs              | sosillimix                                  |
| refined_consommation     | souscription                                |
| refined_consommation_ogb | souscriptiondata_ogb                        |
| refined_consommation_ogb | souscriptiondataagr_ogb                     |
| default                  | src                                         |
| dqm_metrique             | stat_dlk_horaire                            |
| refined_sicli            | stats_boutique_acquisition_sims             |
| refined_dqm              | stats_chargement                            |
| refined_dqm              | stats_chargement_test                       |
| refined_sicli            | stats_clients_servis_par_agence             |
| dlk                      | stats_dlk                                   |
| refined_dqm              | stats_dlk                                   |
| dlk                      | stats_dlk_journalier_nb_cdr                 |
| dlk                      | stats_dlk_journalier_nb_fichier             |
| refined_sicli            | stats_drv_acquisition_sims                  |
| refined_sicli            | stats_pvt_acquisition_sims                  |
| refined_sicli            | stats_ravt_acquisition_sims                 |
| default                  | stl_cdg_jour1                               |
| default                  | stl_cdg_jour2                               |
| default                  | stl_cdg_jour3                               |
| default                  | stl_cdg_jour4                               |
| trusted_stats_tools      | stt_balance_in                              |
| trusted_stats_tools      | stt_consommation                            |
| trusted_stats_tools      | stt_parc_soscredit                          |
| trusted_stats_tools      | stt_parc_soscredit_frais                    |
| trusted_stats_tools      | stt_parc_soscredit_loan                     |
| trusted_stats_tools      | stt_pps_recharge                            |
| trusted_stats_tools      | stt_recharge_daily                          |
| trusted_stats_tools      | stt_soscredit_loan                          |
| nba_nbo                  | subscriber                                  |
| nba_nbo                  | subscriber12years                           |
| trusted_om               | subscribers                                 |
| trusted_om_ogb           | subscribers                                 |
| analytics                | subscribers_dec21_infos                     |
| trusted_om               | subscribers_full                            |
| analytics                | subscribers_nov20_sept21                    |
| analytics                | subscribers_nov20_sept21_infos              |
| analytics                | subscribers_om                              |
| trusted_om               | subscribers_test                            |
| crt                      | subscribersfull                             |
| refined_cem              | suivi_indisponibilite                       |
| refined_cem              | suivi_indisponibilite_sac_lac               |
| refined_reporting        | suivi_perf_sites                            |
| refined_reporting        | suivi_perf_sites2                           |
| refined_reporting        | suivi_perf_sites_tmp                        |
| refined_trafic           | summary_trafic                              |
| trusted_library          | supervision_scripts                         |
| refined_gamingom         | suspects_fom_all_rules_pivot                |
| default                  | suspects_fom_rules_014                      |
| default                  | suspects_fom_rules_pivot_017                |
| analytics                | suspects_fom_rules_pivot_09                 |
| analytics                | suspects_fraude                             |
| analytics                | suspects_gaming_fom                         |
| default                  | suspects_requalifies                        |
| analytics                | suspects_requalifies                        |
| trusted_sicli            | suspension                                  |
| test_dlk                 | suspension                                  |
| refined_reporting        | sva_month                                   |
| trusted_sicli            | swap_sim                                    |
| sys                      | tab_col_stats                               |
| mm                       | tab_op                                      |
| mm                       | tab_sn                                      |
| default                  | table_esp_20220517_am                       |
| default                  | table_esp_20220517_pm                       |
| default                  | table_esp_20220518_am                       |
| default                  | table_esp_20220518_am_v2                    |
| default                  | table_esp_20220518_pm                       |
| default                  | table_esp_20220518_pm_v2                    |
| default                  | table_iam_20220517_am                       |
| default                  | table_iam_20220517_pm                       |
| default                  | table_iam_20220518_am                       |
| default                  | table_iam_20220518_am_v2                    |
| default                  | table_iam_20220518_pm                       |
| default                  | table_iam_20220518_pm_v2                    |
| covid19                  | table_localisation                          |
| covid19                  | table_localisation_2                        |
| covid19                  | table_localisation_clean                    |
| default                  | table_lycee_snt_20220517_am                 |
| default                  | table_lycee_snt_20220517_pm                 |
| default                  | table_lycee_snt_20220518_am                 |
| default                  | table_lycee_snt_20220518_pm                 |
| sys                      | table_params                                |
| information_schema       | table_privileges                            |
| sys                      | table_stats_view                            |
| information_schema       | tables                                      |
| analytics                | tac_mars                                    |
| analytics                | tac_om                                      |
| refined_reporting        | taux_conso_2jours_data                      |
| refined_reporting        | taux_conso_2jours_voix                      |
| refined_reporting        | taux_conso_3jours_data                      |
| refined_reporting        | taux_conso_3jours_voix                      |
| refined_reporting        | taux_conso_data_voix                        |
| refined_reporting        | taux_conso_jour_data                        |
| refined_reporting        | taux_conso_jour_voix                        |
| refined_reporting        | taux_conso_mois_data                        |
| refined_reporting        | taux_conso_mois_voix                        |
| refined_reporting        | taux_conso_semaine_data                     |
| refined_reporting        | taux_conso_semaine_voix                     |
| refined_reporting        | taux_consommation_godet_detail              |
| sys                      | tbl_col_privs                               |
| sys                      | tbl_privs                                   |
| sys                      | tbls                                        |
| trusted_cdr              | tbsp                                        |
| transient_cdr            | tbsp                                        |
| refined_reporting        | tdb_geomarketing                            |
| refined_reporting        | tdb_geomarketing_test                       |
| covid19                  | tektro_covid19                              |
| covid19                  | tektro_covid19_dep                          |
| covid19                  | tektro_covid19_dep_contacts                 |
| covid19                  | tektro_covid19_mouv                         |
| trusted_probes           | tektronix_adr                               |
| transient_probes         | tektronix_adr_for                           |
| transient_cdr            | tektronix_adr_temp                          |
| transient_cdr            | tektronix_adr_temp1                         |
| transient_probes         | tektronix_adr_temps                         |
| trusted_probes           | tektronix_iucs                              |
| dev_trusted_probes       | tektronix_iucs                              |
| transient_probes         | tektronix_iucs_for                          |
| transient_probes         | tektronix_iucs_for_t                        |
| transient_probes         | tektronix_iucs_temps                        |
| transient_probes         | tektronix_iucs_temps16h                     |
| transient_probes         | tektronix_iucs_temps16h14mn                 |
| transient_probes         | tektronix_iucs_temps2                       |
| transient_probes         | tektronix_iucs_temps3                       |
| trusted_probes           | tektronix_iups                              |
| cem                      | tektronix_iups                              |
| transient_cdr            | tektronix_iups_temps                        |
| transient_probes         | tektronix_iups_temps                        |
| trusted_probes           | tektronix_s1mme                             |
| bda_staging              | temp                                        |
| default                  | temp_table                                  |
| default                  | temp_table_may_roamers                      |
| transient_sicli          | temps_sico_20211018                         |
| transient_probes         | tempsconsumertektroiucs__16h48mn            |
| trusted_sicli            | terminal                                    |
| refined_trafic           | terminaux                                   |
| analytics                | terminaux                                   |
| refined_trafic_ogb       | terminaux                                   |
| default                  | test                                        |
| trusted_sicli            | test                                        |
| metzo                    | test                                        |
| analytics                | test                                        |
| refined_consommation     | test0                                       |
| default                  | test1                                       |
| transient_om             | test1                                       |
| analytics                | test1                                       |
| covid19                  | test1234                                    |
| transient_om             | test2                                       |
| analytics                | test2                                       |
| analytics                | test3                                       |
| analytics                | test_annnulation_p2p_mois                   |
| analytics                | test_annnulation_p2p_mois2                  |
| bda_staging              | test_bundle_original                        |
| test_dlk                 | test_ca_solde_2022_03_04                    |
| test_dlk                 | test_ca_solde_2022_03_05                    |
| test_dlk                 | test_ca_solde_2022_03_08                    |
| test_dlk                 | test_ca_solde_2022_03_09                    |
| test_dlk                 | test_ca_solde_2022_03_16                    |
| test_dlk                 | test_ca_solde_2022_03_17                    |
| test_dlk                 | test_ca_solde_2022_03_24                    |
| test_dlk                 | test_ca_solde_2022_03_25                    |
| test_dlk                 | test_ca_solde_2022_03_28                    |
| test_dlk                 | test_ca_solde_2022_03_29                    |
| test_dlk                 | test_ca_solde_2022_03_31                    |
| refined_reporting        | test_car                                    |
| analytics                | test_cashout                                |
| test_dlk                 | test_cdrgh                                  |
| trusted_sicli            | test_comple                                 |
| covid19                  | test_contacts                               |
| analytics                | test_distri_nl                              |
| analytics                | test_distri_nl2                             |
| analytics                | test_distri_nl_3                            |
| default                  | test_dom                                    |
| default                  | test_elastic                                |
| default                  | test_elastic2                               |
| default                  | test_elastic_ca                             |
| refined_reporting        | test_elastic_ca                             |
| default                  | test_elastic_ca_v2                          |
| default                  | test_elastic_ca_v3                          |
| default                  | test_elastic_ca_v4                          |
| default                  | test_elastic_ca_v5                          |
| default                  | test_elastic_ca_v6                          |
| default                  | test_elastic_check                          |
| default                  | test_elastic_check_all                      |
| default                  | test_elastic_checkall                       |
| refined                  | test_historique                             |
| trusted_cdr              | test_integration_cdrgh                      |
| analytics                | test_kpi_trafic_2312trafic_global           |
| analytics                | test_kpi_trafic_2312trafic_offnet           |
| analytics                | test_kpi_trafic_2312trafic_onnet            |
| analytics                | test_kpi_trafic_2312trafic_ultraonnet       |
| default                  | test_limamoulaye_jour1                      |
| refined_reporting        | test_monthlydecli                           |
| bda_staging              | test_nessi                                  |
| analytics                | test_p2p_mois                               |
| analytics                | test_p2p_mois2                              |
| analytics                | test_st_sms                                 |
| analytics                | test_trafic                                 |
| analytics                | test_trafic2                                |
| analytics                | test_trafic_decembre                        |
| trusted_cdr              | test_truecall                               |
| analytics                | test_truecallpape                           |
| default                  | test_tt                                     |
| default                  | test_usages_monthly                         |
| transient_cdr            | testcdrbt                                   |
| trusted_sicli            | testfraude                                  |
| default                  | ths_malick_sy_finale                        |
| default                  | ths_malick_sy_jour1                         |
| default                  | ths_malick_sy_jour2                         |
| default                  | ths_malick_sy_jour3                         |
| default                  | ths_malick_sy_jour4                         |
| default                  | ths_ndack_finale                            |
| default                  | ths_ndack_jour1                             |
| default                  | ths_ndack_jour2                             |
| default                  | ths_ndack_jour3                             |
| default                  | ths_ndack_jour4                             |
| trusted_sicli            | ticket                                      |
| refined_trafic           | tmp                                         |
| refined_reporting        | tmp_                                        |
| bda_staging              | tmp_box                                     |
| bda_staging              | tmp_box2                                    |
| bda_staging              | tmp_box3                                    |
| bda_staging              | tmp_box4                                    |
| bda_staging              | tmp_box5                                    |
| bda_staging              | tmp_box7                                    |
| bda_staging              | tmp_nessico                                 |
| refined_om               | tmp_om_actifs_12mois_20221115               |
| refined_om               | tmp_om_actifs_12mois_20221116               |
| bda_staging              | tmp_rech                                    |
| default                  | tmp_roaming_09_test                         |
| default                  | tmp_roaming_09_test2                        |
| default                  | tmp_roaming_10_11                           |
| default                  | tmp_roaming_202110                          |
| default                  | tmp_roaming_202110_test                     |
| default                  | tmp_roaming_makka_202207                    |
| default                  | tmp_roaming_makka_202207_agg                |
| default                  | tmp_trafic_roaming_makka                    |
| refined_reporting        | tohivefromsas                               |
| default                  | top                                         |
| default                  | top100                                      |
| covid19                  | top_2_deplacements                          |
| covid19                  | top_3_dep_deplacements                      |
| default                  | toprech                                     |
| mr                       | total_data_3m                               |
| mr                       | total_sms_3m                                |
| mr                       | total_voix_3m                               |
| bda_staging              | toto                                        |
| trusted_flytxt           | touchpoint_information                      |
| refined_cem              | tpil_bh_daily                               |
| refined_cem              | tpil_bh_daily_mean                          |
| refined_cem              | tpil_bh_daily_sector                        |
| refined_cem              | tpil_bh_plaque_daily                        |
| refined_cem              | tpil_bh_region_daily                        |
| refined_cem              | tpil_bh_site_daily                          |
| trusted_sicli            | traffic                                     |
| refined_cem              | traffic_cell_daily                          |
| refined_cem              | traffic_cell_daily_test                     |
| refined_cem              | traffic_cell_hourly                         |
| refined_cem              | traffic_cell_hourly_test                    |
| refined_cem              | traffic_cell_monthly                        |
| refined_cem              | traffic_cell_monthly_test                   |
| trusted_cem              | traffic_data_cell_daily                     |
| trusted_sicli            | traffic_remise                              |
| transient_sicli          | traffic_remise_20210609                     |
| trusted_pfs              | traffic_service_provider                    |
| trusted_pfs              | traffic_service_provider_tmp                |
| refined_sicli            | trafic                                      |
| refined_sicli            | trafic_agence                               |
| refined_trafic           | trafic_corridor                             |
| analytics                | trafic_corridor                             |
| refined_trafic           | trafic_data                                 |
| refined_trafic_ogb       | trafic_data                                 |
| refined_reporting        | trafic_data_daily_global                    |
| refined_trafic           | trafic_data_roaming                         |
| refined_trafic_ogb       | trafic_data_roaming                         |
| trusted_cdr              | trafic_facturable                           |
| trusted_cdr              | trafic_facturable_prefixe_i_pays            |
| trusted_cdr              | trafic_fibre                                |
| trusted_cdr              | trafic_infotel                              |
| trusted_cdr              | trafic_infotel_forwarding                   |
| trusted_cdr              | trafic_smsc                                 |
| mr                       | trafic_voix                                 |
| refined_trafic           | trafic_voix_sms                             |
| refined_trafic_ogb       | trafic_voix_sms                             |
| refined_trafic           | trafic_voix_sms_roaming                     |
| refined_trafic_ogb       | trafic_voix_sms_roaming                     |
| nba_nbo                  | traficcountry                               |
| nba_nbo                  | traficcountry12years                        |
| nba_nbo                  | traficdata                                  |
| nba_nbo                  | traficdata12years                           |
| nba_nbo                  | traficsms                                   |
| nba_nbo                  | traficsms12years                            |
| trusted_om               | transactions                                |
| trusted_om_ogb           | transactions                                |
| analytics                | transactions_clients_cashin_dist            |
| analytics                | transactions_clients_cashin_dist_2          |
| trusted_om               | transactions_horaire                        |
| trusted_om               | transactions_logs                           |
| default                  | transactions_notfound                       |
| analytics                | transactions_notfound                       |
| analytics                | transactions_notfound2                      |
| analytics                | transactions_nouveaux_clients               |
| analytics                | transactions_nouveaux_clients_45jours       |
| analytics                | transactions_semaine                        |
| analytics                | transactions_semaine2                       |
| analytics                | transactions_semaine_dist                   |
| trusted_sicli            | transfert_adresse                           |
| trusted_flytxt           | trigger_data                                |
| default                  | true_call_fibre                             |
| trusted_cdr              | truecall                                    |
| covid19                  | truecall_cercle_contacts                    |
| covid19                  | truecall_chaine_transm                      |
| trusted_cdr              | truecall_covid19                            |
| trusted_cdr              | truecall_covid19_2g                         |
| trusted_cdr              | truecall_covid19_3g                         |
| trusted_cdr              | truecall_covid19_4g                         |
| covid19                  | truecall_croisement_cercle                  |
| covid19                  | truecall_localisation_contacts              |
| analytics                | truecall_people                             |
| analytics                | truecall_people_msisdn                      |
| analytics                | truecall_people_msisdn_v2                   |
| covid19                  | truecall_position_cercles_contacts          |
| refined_smartcapex       | trx2g                                       |
| refined_om               | turnover                                    |
| fms                      | type_offres                                 |
| analytics                | usage_gaming                                |
| analytics                | usage_gaming_juin                           |
| analytics                | usage_gaming_monthly                        |
| analytics                | usage_gaming_monthly_model_06               |
| analytics                | usage_gaming_monthly_model_08               |
| analytics                | usage_om                                    |
| analytics                | usage_om_3m                                 |
| analytics                | usage_om_juin                               |
| analytics                | usage_om_mai                                |
| analytics                | usage_om_mensuel                            |
| analytics                | usage_om_monthly                            |
| analytics                | usage_om_monthly_06                         |
| analytics                | usage_om_monthly_08                         |
| analytics                | usage_om_nouveaux_45jours                   |
| analytics                | usage_om_nouveaux_45jours_dec               |
| analytics                | usage_om_nouveaux_45jours_dec_06fev         |
| analytics                | usage_om_test                               |
| analytics                | usage_om_trim                               |
| analytics                | usage_omtrim                                |
| trusted_sicli            | vente_sim                                   |
| covid19                  | verif_truecall                              |
| sys                      | version                                     |
| crt                      | vertex                                      |
| crt                      | vertex_tmp                                  |
| crt                      | vertex_v3                                   |
| crt                      | vertex_v4                                   |
| crt                      | vertex_v5                                   |
| crt                      | vertexnm                                    |
| information_schema       | views                                       |
| refined_cem              | viya_gds_traffic_cell_daily                 |
| mr                       | voice_forecast                              |
| nba_nbo                  | voixin                                      |
| nba_nbo                  | voixin12years                               |
| nba_nbo                  | voixout                                     |
| nba_nbo                  | voixout12years                              |
| default                  | volumecaappel202109                         |
| default                  | volumecaappel2021_09_new                    |
| default                  | volumecaappel2021_09_test                   |
| default                  | volumecaappel2021_10_11                     |
| default                  | volumecadata202109                          |
| default                  | volumecadata2021_09_new                     |
| default                  | volumecadata2021_09_test                    |
| default                  | volumecadata2021_10_11                      |
| default                  | volumecasms202109                           |
| default                  | volumecasms2021_09_new                      |
| default                  | volumecasms2021_09_test                     |
| default                  | volumecasms2021_10_11                       |
| trusted_cdr              | voucher                                     |
| analytics                | w_non_inscrits                              |
| analytics                | w_sms                                       |
| trusted_cdr              | waaxba_maar                                 |
| trusted_om_ogb           | wallet                                      |
| default                  | wav                                         |
| analytics                | wave_avril                                  |
| analytics                | wave_com                                    |
| covid19                  | wave_imsi_02_2021                           |
| analytics                | wave_juillet                                |
| analytics                | wave_juin                                   |
| analytics                | wave_juin_2020                              |
| analytics                | wave_mai                                    |
| analytics                | wave_mai_2021                               |
| default                  | wave_mars                                   |
| analytics                | wave_mi_juin                                |
| covid19                  | wave_sms                                    |
| covid19                  | wave_sms_02_2021                            |
| analytics                | wave_sms_july_2021                          |
| analytics                | wave_sms_sept_oct_2021                      |
| analytics                | wave_subs                                   |
| analytics                | wave_subs_7                                 |
| analytics                | wave_subs_analysis                          |
| analytics                | wave_subs_view                              |
| analytics                | wave_user_30_days                           |
| analytics                | wave_user_30_days1                          |
| analytics                | wave_user_30_days10                         |
| analytics                | wave_user_30_days12                         |
| analytics                | wave_user_30_days13                         |
| analytics                | wave_user_30_days14                         |
| analytics                | wave_user_30_days16                         |
| analytics                | wave_user_30_days17                         |
| analytics                | wave_user_30_days2                          |
| analytics                | wave_user_30_days3                          |
| analytics                | wave_user_30_days4                          |
| analytics                | wave_user_30_days7                          |
| analytics                | wave_user_30_days_on_16092021               |
| refined_sicli            | weekly_boutique_absolu                      |
| refined_sicli            | weekly_boutique_acquisition_sim             |
| refined_sicli            | weekly_drv_acquisition_sim                  |
| refined_sicli            | weekly_pvt_absolu                           |
| refined_sicli            | weekly_ravt_absolu                          |
| refined_sicli            | weekly_ravt_acquisition_sim                 |
| analytics                | whitelist                                   |
| analytics                | whitelist_exclu                             |
| analytics                | whitelist_update                            |
| refined_seter            | wido_customer                               |
| refined_seter            | wido_dataset                                |
| refined_seter            | wido_direct                                 |
| refined_seter            | wido_direct_customer                        |
| sys                      | wm_mappings                                 |
| sys                      | wm_pools                                    |
| sys                      | wm_pools_to_triggers                        |
| sys                      | wm_resourceplans                            |
